rock,electronic,hiphop,classical,jazz,country,y_pred,y_true,index,audio_path
1.7883949e-07,3.6160247e-07,0.9999012,8.2757266e-05,6.944267e-07,1.4799362e-05,electronic,electronic,21742,/project_data_source/free_music_archive/fma_medium/115/115363.mp3
0.00019509242,0.019260202,0.051153608,0.0010092129,2.5026398e-05,0.9283568,rock,electronic,47803,/project_data_source/free_music_archive/fma_large/140/140295.mp3
0.00012047695,0.0053803683,0.0011324004,0.0014448089,2.042271e-05,0.99190146,rock,rock,21130,/project_data_source/free_music_archive/fma_medium/109/109473.mp3
0.0005086562,1.1380565e-05,0.42622393,0.009583069,4.0138904e-05,0.56363285,rock,rock,24128,/project_data_source/free_music_archive/fma_medium/134/134597.mp3
0.04591282,5.3039457e-05,0.42403695,0.0005102066,0.017762149,0.5117248,rock,rock,17083,/project_data_source/free_music_archive/fma_medium/067/067239.mp3
0.00033344617,2.784396e-05,0.13246913,0.002401653,0.008208747,0.8565592,rock,electronic,47970,/project_data_source/free_music_archive/fma_large/143/143240.mp3
9.493143e-05,0.00013867082,0.51428485,0.46789944,0.00013111297,0.017450985,electronic,hiphop,19922,/project_data_source/free_music_archive/fma_medium/095/095909.mp3
3.8567785e-05,0.412135,0.0110887615,0.0067726118,0.005543802,0.56442124,rock,rock,18936,/project_data_source/free_music_archive/fma_medium/084/084292.mp3
1.5928465e-06,5.1030114e-05,0.06816937,0.0016840678,0.0018129407,0.928281,rock,rock,22291,/project_data_source/free_music_archive/fma_medium/120/120533.mp3
0.00010913773,0.0009622902,0.7667267,2.3105482e-05,0.003410252,0.2287685,electronic,rock,26951,/project_data_source/free_music_archive/fma_large/001/001814.mp3
4.599785e-05,0.0156764,0.009907643,0.002937425,0.0022707377,0.9691618,rock,rock,11839,/project_data_source/free_music_archive/fma_medium/022/022048.mp3
2.2246397e-05,2.015402e-06,0.88268024,0.07119034,0.00013167545,0.045973476,electronic,electronic,12636,/project_data_source/free_music_archive/fma_medium/029/029663.mp3
3.1949447e-05,0.000788858,0.08558615,0.21815564,0.008250483,0.68718696,rock,rock,9757,/project_data_source/free_music_archive/fma_medium/006/006672.mp3
0.0018278725,0.00011472805,0.15006372,0.31540552,0.007684329,0.52490383,rock,rock,24854,/project_data_source/free_music_archive/fma_medium/142/142392.mp3
6.450762e-07,1.7152821e-06,0.016173715,0.98213357,3.5039006e-06,0.0016868906,hiphop,hiphop,10312,/project_data_source/free_music_archive/fma_medium/011/011883.mp3
1.8606477e-05,3.6765297e-05,0.83872896,0.12919162,2.5209687e-05,0.03199888,electronic,electronic,19075,/project_data_source/free_music_archive/fma_medium/086/086158.mp3
0.0011773313,3.2527018e-06,0.21671319,6.573186e-05,0.013625955,0.76841456,rock,rock,28096,/project_data_source/free_music_archive/fma_large/007/007996.mp3
9.364005e-05,4.576353e-06,0.35765904,0.63146424,4.5785295e-05,0.010732706,hiphop,hiphop,13035,/project_data_source/free_music_archive/fma_medium/032/032956.mp3
1.0007164e-05,2.0465538e-06,0.07599492,0.0006621922,0.00022791716,0.9231029,rock,electronic,7871,/project_data_source/free_music_archive/fma_small/148/148444.mp3
0.29697806,2.606807e-06,0.6633803,0.0030215266,0.02006452,0.016552957,electronic,jazz,30616,/project_data_source/free_music_archive/fma_large/021/021308.mp3
3.393685e-05,0.00015581262,0.01794342,0.0005447848,4.1858322e-05,0.98128015,rock,rock,19208,/project_data_source/free_music_archive/fma_medium/087/087509.mp3
4.111634e-05,0.43718186,0.009073239,0.0005543136,0.0023151664,0.5508343,rock,rock,13922,/project_data_source/free_music_archive/fma_medium/042/042432.mp3
0.008166386,0.0042279493,0.11503126,0.0017182239,0.04398779,0.8268684,rock,rock,9397,/project_data_source/free_music_archive/fma_medium/003/003936.mp3
2.8999434e-06,4.855257e-05,0.0022664152,0.0014361219,0.004267646,0.9919784,rock,rock,43720,/project_data_source/free_music_archive/fma_large/105/105248.mp3
5.8504797e-06,8.556802e-05,0.92268384,0.07171837,2.7089973e-06,0.0055036177,electronic,electronic,18320,/project_data_source/free_music_archive/fma_medium/076/076658.mp3
0.023549804,0.0019549823,0.5017257,0.21560906,0.00042924116,0.25673124,electronic,electronic,14649,/project_data_source/free_music_archive/fma_medium/048/048554.mp3
1.9503403e-05,7.760589e-06,0.94265324,0.00016123887,1.3457264e-05,0.057144757,electronic,electronic,2239,/project_data_source/free_music_archive/fma_small/054/054335.mp3
7.8117315e-05,0.0011810508,0.007887388,0.00069775997,0.0016963048,0.9884594,rock,rock,14479,/project_data_source/free_music_archive/fma_medium/047/047483.mp3
0.00012360555,0.0004458013,0.09253167,0.81271046,0.017598514,0.076589964,hiphop,rock,32775,/project_data_source/free_music_archive/fma_large/032/032784.mp3
1.6963953e-05,4.2418824e-06,0.0060399347,0.0009329575,4.6799374e-05,0.99295914,rock,rock,18063,/project_data_source/free_music_archive/fma_medium/074/074886.mp3
4.2063006e-05,0.00017274902,0.99633104,0.00079328025,2.542361e-05,0.0026354901,electronic,electronic,12101,/project_data_source/free_music_archive/fma_medium/024/024176.mp3
7.793374e-06,2.4557332e-07,0.99840766,0.000633631,8.179464e-07,0.000949897,electronic,electronic,41248,/project_data_source/free_music_archive/fma_large/081/081858.mp3
1.8143706e-05,0.0002513527,0.03511489,0.006552733,0.0002586323,0.95780426,rock,rock,46037,/project_data_source/free_music_archive/fma_large/122/122608.mp3
1.1866222e-05,3.873698e-05,0.013316549,0.00048948685,0.00024383892,0.9858995,rock,rock,33667,/project_data_source/free_music_archive/fma_large/037/037328.mp3
2.0062319e-06,5.895547e-06,0.8523528,0.059246257,6.7261744e-06,0.08838632,electronic,hiphop,32151,/project_data_source/free_music_archive/fma_large/029/029585.mp3
1.6289945e-06,3.2202427e-06,0.003482881,7.76123e-05,0.0058397246,0.990595,rock,rock,18573,/project_data_source/free_music_archive/fma_medium/080/080651.mp3
0.99141836,1.4302559e-06,0.000421611,2.1110285e-05,0.0014603547,0.006677128,classical,classical,15149,/project_data_source/free_music_archive/fma_medium/053/053232.mp3
3.1374066e-07,2.4030842e-07,0.043306645,0.9564715,8.7859763e-07,0.00022044363,hiphop,electronic,28853,/project_data_source/free_music_archive/fma_large/012/012098.mp3
0.00014594238,1.1381021e-05,0.9560928,0.042066768,2.724696e-06,0.0016804491,electronic,electronic,32964,/project_data_source/free_music_archive/fma_large/033/033616.mp3
1.1503278e-05,0.0003793281,0.016590783,0.96758246,8.3565155e-06,0.015427537,hiphop,hiphop,36324,/project_data_source/free_music_archive/fma_large/051/051868.mp3
2.4052295e-06,0.000249508,0.054594997,0.4152455,0.0003046756,0.52960294,rock,rock,9804,/project_data_source/free_music_archive/fma_medium/007/007203.mp3
5.3107206e-06,1.431758e-08,0.99371356,0.0049591423,4.2548813e-06,0.0013176812,electronic,electronic,34306,/project_data_source/free_music_archive/fma_large/041/041436.mp3
5.9168424e-06,2.9333878e-06,0.14835823,0.85080945,2.1854457e-06,0.0008212271,hiphop,hiphop,23596,/project_data_source/free_music_archive/fma_medium/130/130448.mp3
2.0489563e-06,1.470034e-05,0.024555756,0.00033798692,1.753036e-05,0.975072,rock,rock,49341,/project_data_source/free_music_archive/fma_large/153/153359.mp3
3.4099365e-05,3.7959086e-07,0.9912232,0.00016953566,4.638159e-07,0.008572258,electronic,electronic,26701,/project_data_source/free_music_archive/fma_large/001/001430.mp3
0.00050032325,0.013457635,0.09373436,0.008683883,0.0066852043,0.87693864,rock,rock,10137,/project_data_source/free_music_archive/fma_medium/010/010834.mp3
7.1763584e-06,5.156352e-08,0.08631508,0.0002670398,6.039363e-05,0.9133503,rock,electronic,43017,/project_data_source/free_music_archive/fma_large/096/096095.mp3
1.9514948e-05,0.00010412245,0.0015565855,0.0010347788,0.0006734185,0.99661154,rock,rock,43761,/project_data_source/free_music_archive/fma_large/105/105898.mp3
7.106147e-05,1.9391445e-08,0.014752637,0.00035923684,1.2241251e-05,0.98480487,rock,rock,13902,/project_data_source/free_music_archive/fma_medium/042/042257.mp3
1.2967338e-06,9.675183e-07,0.40100163,0.59855044,3.7074478e-06,0.00044194,hiphop,hiphop,16165,/project_data_source/free_music_archive/fma_medium/061/061166.mp3
4.7489157e-05,0.03572139,0.079691745,0.5648127,0.0009037748,0.3188229,hiphop,rock,10961,/project_data_source/free_music_archive/fma_medium/016/016289.mp3
0.00035887782,1.202066e-06,0.55633175,0.0101574715,3.703901e-05,0.4331137,electronic,electronic,21157,/project_data_source/free_music_archive/fma_medium/109/109541.mp3
0.00025337475,0.6503843,0.15977183,0.017838918,0.0428685,0.12888311,country,electronic,24805,/project_data_source/free_music_archive/fma_medium/141/141871.mp3
2.8704504e-05,0.00021347302,0.012760917,0.0014400315,0.0002962683,0.98526055,rock,rock,39367,/project_data_source/free_music_archive/fma_large/067/067450.mp3
6.028589e-06,0.00052498665,0.0024576045,1.776959e-05,6.86715e-05,0.99692494,rock,rock,2748,/project_data_source/free_music_archive/fma_small/063/063472.mp3
0.00036085243,0.032296546,0.014339153,0.0029194586,0.84844905,0.101634994,jazz,jazz,13032,/project_data_source/free_music_archive/fma_medium/032/032895.mp3
1.06804155e-05,1.676416e-05,0.029096587,0.00025386512,4.809541e-07,0.97062165,rock,rock,48468,/project_data_source/free_music_archive/fma_large/148/148641.mp3
4.8715337e-06,7.871323e-08,0.033136096,0.005058693,7.5144766e-05,0.9617251,rock,rock,33705,/project_data_source/free_music_archive/fma_large/037/037560.mp3
1.1808189e-05,0.00010061572,0.0018702068,0.00013763271,5.8823112e-05,0.997821,rock,rock,42734,/project_data_source/free_music_archive/fma_large/094/094028.mp3
3.1017355e-06,0.00026946832,0.0031887165,0.0057387482,0.0006878788,0.9901121,rock,rock,47340,/project_data_source/free_music_archive/fma_large/135/135444.mp3
2.720604e-05,3.2270896e-07,0.99299145,0.0013799454,8.28227e-05,0.005518297,electronic,electronic,11204,/project_data_source/free_music_archive/fma_medium/017/017825.mp3
9.831143e-07,3.9049607e-07,0.0004423565,0.0010871192,1.5508771e-06,0.9984676,rock,rock,34170,/project_data_source/free_music_archive/fma_large/040/040339.mp3
3.4813584e-05,0.00021321216,0.42951217,0.34624237,0.0011686969,0.22282878,electronic,electronic,4374,/project_data_source/free_music_archive/fma_small/097/097960.mp3
1.5924034e-05,0.00013432323,0.0030950906,0.00088848895,7.9401485e-05,0.9957867,rock,rock,14936,/project_data_source/free_music_archive/fma_medium/051/051552.mp3
1.0564055e-05,1.3425496e-05,0.0034160395,0.00021404822,6.800888e-06,0.9963391,rock,rock,7179,/project_data_source/free_music_archive/fma_small/136/136404.mp3
5.9709117e-05,2.9027777e-07,0.088463776,0.88569045,0.00024546473,0.025540292,hiphop,rock,10531,/project_data_source/free_music_archive/fma_medium/013/013564.mp3
9.483018e-06,3.051584e-05,0.007316715,0.0034296957,0.0011338004,0.98807985,rock,rock,19615,/project_data_source/free_music_archive/fma_medium/092/092510.mp3
6.554214e-08,7.8946044e-08,0.00091669464,0.9990645,1.1170767e-06,1.7512777e-05,hiphop,hiphop,20467,/project_data_source/free_music_archive/fma_medium/100/100922.mp3
1.2537996e-05,1.6774627e-06,0.9882658,0.00029092655,3.962115e-05,0.01138941,electronic,electronic,49137,/project_data_source/free_music_archive/fma_large/152/152172.mp3
5.7408903e-07,4.6719154e-07,0.0011855429,0.00018498924,2.6137695e-06,0.9986259,rock,rock,25229,/project_data_source/free_music_archive/fma_medium/146/146479.mp3
0.00015298993,0.22828428,0.13871145,0.007294883,0.037238248,0.58831817,rock,rock,29497,/project_data_source/free_music_archive/fma_large/015/015537.mp3
0.0006097507,3.418997e-05,0.07321989,0.00057103345,0.32630846,0.59925663,rock,jazz,17953,/project_data_source/free_music_archive/fma_medium/073/073443.mp3
4.690187e-06,8.171251e-05,0.009772352,0.0016056119,1.3961869e-05,0.9885217,rock,rock,17711,/project_data_source/free_music_archive/fma_medium/071/071613.mp3
0.00023996287,1.1080907e-05,0.09675202,0.5830434,0.009380557,0.31057298,hiphop,jazz,25985,/project_data_source/free_music_archive/fma_large/000/000147.mp3
5.0845978e-05,0.00022381729,0.84738094,0.07068213,0.00014278396,0.08151944,electronic,rock,29188,/project_data_source/free_music_archive/fma_large/013/013886.mp3
0.26994124,3.1310427e-07,0.023042653,7.884355e-05,0.57358986,0.13334712,jazz,rock,46936,/project_data_source/free_music_archive/fma_large/131/131176.mp3
7.877221e-06,5.399904e-06,0.020493245,4.923949e-05,0.0005267727,0.9789175,rock,rock,9428,/project_data_source/free_music_archive/fma_medium/004/004024.mp3
4.066606e-06,7.577655e-05,0.0059864526,8.6774e-05,2.6761825e-05,0.99382013,rock,rock,22864,/project_data_source/free_music_archive/fma_medium/124/124566.mp3
9.022634e-06,2.3845848e-06,0.000596436,0.001256878,0.00030351238,0.99783176,rock,rock,40499,/project_data_source/free_music_archive/fma_large/075/075631.mp3
3.702375e-05,1.8510136e-05,0.3481239,0.32237595,0.0009183181,0.32852626,electronic,rock,39952,/project_data_source/free_music_archive/fma_large/072/072632.mp3
0.026789,0.00024108822,0.025281148,0.005180374,0.1014582,0.8410502,rock,rock,48600,/project_data_source/free_music_archive/fma_large/149/149151.mp3
2.2252639e-06,0.0004347438,0.001022552,0.00041028231,7.709679e-05,0.9980531,rock,rock,37989,/project_data_source/free_music_archive/fma_large/060/060711.mp3
1.1272596e-05,1.483165e-06,0.027046295,0.9699148,1.9399347e-05,0.0030067037,hiphop,hiphop,8442,/project_data_source/gtzan_dataset/Data/genres_original/hiphop/hiphop.00050.wav
1.3846064e-05,0.00018025542,0.0068424,0.005647772,0.01248069,0.9748351,rock,rock,2872,/project_data_source/free_music_archive/fma_small/065/065619.mp3
4.8186757e-05,0.0003609858,0.0643517,0.11097975,0.010433932,0.8138255,rock,rock,39841,/project_data_source/free_music_archive/fma_large/071/071634.mp3
2.4266413e-08,2.9349418e-05,0.00031163124,1.6893475e-05,1.1578775e-06,0.99964094,rock,rock,36039,/project_data_source/free_music_archive/fma_large/050/050800.mp3
0.000113383794,0.000102155005,0.1843582,0.3248911,0.006298992,0.48423615,rock,rock,17388,/project_data_source/free_music_archive/fma_medium/069/069933.mp3
5.628489e-06,0.011209413,0.016659288,0.024768012,0.002554903,0.94480276,rock,rock,16552,/project_data_source/free_music_archive/fma_medium/064/064024.mp3
2.410071e-06,8.689061e-06,0.84769773,0.00034983255,0.0005323972,0.15140896,electronic,hiphop,33039,/project_data_source/free_music_archive/fma_large/034/034098.mp3
0.0038868806,2.2135691e-05,0.96276575,0.0005291438,0.00016564052,0.032630447,electronic,electronic,10416,/project_data_source/free_music_archive/fma_medium/012/012535.mp3
2.5330886e-05,0.000105114625,0.010426833,0.0020687003,0.003691777,0.9836822,rock,rock,27678,/project_data_source/free_music_archive/fma_large/004/004601.mp3
1.29841e-06,1.8625658e-05,0.009062855,6.1305e-05,0.000116033414,0.9907398,rock,rock,34736,/project_data_source/free_music_archive/fma_large/043/043631.mp3
0.00014579222,0.00042802727,0.03191174,0.0030304939,0.0014596961,0.9630243,rock,rock,26813,/project_data_source/free_music_archive/fma_large/001/001601.mp3
0.0001363247,6.20243e-06,0.38186118,0.52039355,0.003518416,0.09408437,hiphop,rock,17146,/project_data_source/free_music_archive/fma_medium/067/067654.mp3
4.238224e-07,1.0144109e-05,0.00030486417,1.8192668e-05,2.121914e-05,0.9996451,rock,rock,42738,/project_data_source/free_music_archive/fma_large/094/094041.mp3
0.01245733,6.8132606e-05,0.052115977,0.005361125,0.02209045,0.90790695,rock,rock,25536,/project_data_source/free_music_archive/fma_medium/148/148935.mp3
3.572679e-05,0.00031793193,0.34245712,0.017264374,0.0015116613,0.6384132,rock,rock,38381,/project_data_source/free_music_archive/fma_large/062/062102.mp3
1.3023176e-05,5.069245e-06,0.006086019,0.00020534448,0.0009963138,0.99269426,rock,rock,27629,/project_data_source/free_music_archive/fma_large/004/004435.mp3
5.9335525e-06,7.354131e-07,0.9924487,0.0016705818,1.9854149e-06,0.0058721006,electronic,electronic,4564,/project_data_source/free_music_archive/fma_small/104/104276.mp3
2.4949297e-05,3.289506e-07,0.5678594,0.42211866,3.053593e-06,0.009993563,electronic,electronic,17941,/project_data_source/free_music_archive/fma_medium/073/073328.mp3
0.025437864,8.8111733e-07,0.16764104,0.0032203682,0.55894965,0.24475019,jazz,rock,39654,/project_data_source/free_music_archive/fma_large/069/069740.mp3
0.022391848,3.6462463e-06,0.051674426,0.0037939202,0.88433874,0.0377974,jazz,jazz,11439,/project_data_source/free_music_archive/fma_medium/019/019489.mp3
2.6453247e-06,1.6844976e-06,0.9995284,0.00013672725,5.9746603e-06,0.0003245806,electronic,electronic,25065,/project_data_source/free_music_archive/fma_medium/144/144780.mp3
1.6720225e-05,1.36114e-05,0.27647278,0.0018181034,0.0028548401,0.71882397,rock,rock,14104,/project_data_source/free_music_archive/fma_medium/043/043528.mp3
3.3758617e-05,1.2471776e-05,0.0040915166,0.0008834701,0.00025450613,0.9947242,rock,rock,10189,/project_data_source/free_music_archive/fma_medium/011/011301.mp3
0.005605786,0.00014577818,0.42887032,0.009924441,0.5127765,0.042677186,jazz,electronic,41398,/project_data_source/free_music_archive/fma_large/082/082266.mp3
1.7326645e-06,1.4700369e-05,0.017194876,0.00055803976,5.6577605e-06,0.982225,rock,rock,19093,/project_data_source/free_music_archive/fma_medium/086/086297.mp3
5.007029e-07,5.4283787e-06,0.0029448175,0.0006441895,2.7208537e-06,0.9964024,rock,rock,5472,/project_data_source/free_music_archive/fma_small/115/115735.mp3
0.9934596,3.30667e-05,0.0052537094,1.2318848e-05,0.00080764876,0.00043359312,classical,classical,11402,/project_data_source/free_music_archive/fma_medium/019/019330.mp3
1.4859342e-05,2.6662315e-07,0.34924823,0.10775097,7.92953e-05,0.5429064,rock,rock,21883,/project_data_source/free_music_archive/fma_medium/116/116543.mp3
5.765347e-05,1.07935065e-07,0.9965618,0.0025757132,4.0717103e-07,0.0008043345,electronic,electronic,49189,/project_data_source/free_music_archive/fma_large/152/152225.mp3
0.98913145,2.108848e-05,0.0017294062,1.0841307e-05,0.007653802,0.0014534146,classical,classical,11404,/project_data_source/free_music_archive/fma_medium/019/019332.mp3
4.1864746e-06,1.185713e-06,0.90560204,0.09406346,3.2455694e-06,0.00032592827,electronic,hiphop,23564,/project_data_source/free_music_archive/fma_medium/130/130165.mp3
0.00055046804,7.7203356e-07,0.11259064,0.00013744192,0.0002660745,0.88645464,rock,rock,28769,/project_data_source/free_music_archive/fma_large/011/011669.mp3
0.9999728,5.5804344e-07,8.7152275e-06,1.4173975e-07,1.2165698e-05,5.647192e-06,classical,classical,18487,/project_data_source/free_music_archive/fma_medium/079/079905.mp3
5.8921273e-06,0.0001681689,0.0048472406,0.00068123674,0.0017950826,0.99250233,rock,rock,25869,/project_data_source/free_music_archive/fma_medium/152/152681.mp3
0.00011534498,9.89318e-05,0.3419316,0.3806316,2.3336675e-05,0.27719918,hiphop,rock,8904,/project_data_source/gtzan_dataset/Data/genres_original/rock/rock.00013.wav
0.000286059,9.131701e-06,0.7723535,0.009705047,0.0006819278,0.21696438,electronic,electronic,11392,/project_data_source/free_music_archive/fma_medium/019/019264.mp3
3.8427147e-06,4.549462e-06,0.9926394,0.0072551155,1.7590881e-06,9.5347365e-05,electronic,hiphop,39923,/project_data_source/free_music_archive/fma_large/072/072305.mp3
0.00022736924,0.00023231184,0.97487307,0.010932621,6.0423266e-05,0.01367425,electronic,rock,15188,/project_data_source/free_music_archive/fma_medium/053/053664.mp3
2.4440575e-05,1.8731297e-06,0.92647547,0.060522787,7.300185e-05,0.012902483,electronic,electronic,25861,/project_data_source/free_music_archive/fma_medium/152/152659.mp3
0.005851272,0.0060296725,0.23668595,0.024784658,0.030810585,0.69583786,rock,rock,35225,/project_data_source/free_music_archive/fma_large/046/046196.mp3
3.8200556e-05,9.0018686e-05,0.21611798,0.0026720935,0.00022136774,0.78086036,rock,rock,41604,/project_data_source/free_music_archive/fma_large/083/083462.mp3
0.98900616,2.7375204e-06,0.00084277353,0.00014927381,0.009007073,0.0009920029,classical,classical,15530,/project_data_source/free_music_archive/fma_medium/055/055956.mp3
4.1584222e-05,8.577033e-05,0.38592815,0.12714353,0.0018462781,0.4849547,rock,rock,46413,/project_data_source/free_music_archive/fma_large/127/127307.mp3
0.011934596,1.16343845e-05,0.78589237,0.008738022,0.00045463335,0.19296877,electronic,rock,35713,/project_data_source/free_music_archive/fma_large/048/048922.mp3
4.909901e-05,1.8915865e-06,0.15708354,0.03593441,0.00014112028,0.80678993,rock,rock,15672,/project_data_source/free_music_archive/fma_medium/057/057393.mp3
5.984227e-05,2.0528235e-07,0.039550077,0.003941145,6.9678244e-05,0.95637906,rock,rock,14318,/project_data_source/free_music_archive/fma_medium/046/046025.mp3
1.2712969e-06,0.0005938013,0.049436614,0.0002703349,1.61036e-05,0.9496818,rock,rock,25602,/project_data_source/free_music_archive/fma_medium/149/149572.mp3
0.00057983503,9.6551885e-05,0.3420498,0.0033715141,0.03578691,0.6181154,rock,electronic,15027,/project_data_source/free_music_archive/fma_medium/051/051945.mp3
1.1051764e-05,8.748704e-06,0.08479293,0.0028238418,3.1638858e-05,0.9123318,rock,rock,40375,/project_data_source/free_music_archive/fma_large/075/075147.mp3
0.00010981881,0.00023977875,0.6385487,0.04049635,0.062076297,0.25852913,electronic,rock,44886,/project_data_source/free_music_archive/fma_large/114/114646.mp3
7.932654e-06,2.9350975e-05,0.36980942,0.47710907,0.002061746,0.15098253,hiphop,hiphop,9663,/project_data_source/free_music_archive/fma_medium/005/005270.mp3
0.0003497787,7.6649885e-06,0.43377575,0.00090353726,0.0015961343,0.5633671,rock,rock,14460,/project_data_source/free_music_archive/fma_medium/047/047419.mp3
0.2800316,0.0009356433,0.038995102,0.00014032112,0.017093115,0.66280425,rock,rock,27981,/project_data_source/free_music_archive/fma_large/007/007449.mp3
2.7735987e-07,2.5724466e-06,0.0029340384,7.57723e-05,4.9639264e-05,0.99693775,rock,rock,19740,/project_data_source/free_music_archive/fma_medium/093/093952.mp3
0.0060306676,8.094519e-06,0.9682151,0.009438617,0.010588352,0.0057191816,electronic,electronic,36306,/project_data_source/free_music_archive/fma_large/051/051685.mp3
1.9708675e-06,4.44497e-06,0.021465546,0.00053607626,4.2787146e-06,0.97798765,rock,rock,49451,/project_data_source/free_music_archive/fma_large/154/154201.mp3
2.2744687e-05,8.858302e-07,0.8195045,0.13001813,0.004496194,0.045957554,electronic,electronic,19498,/project_data_source/free_music_archive/fma_medium/091/091585.mp3
8.310569e-08,2.1559183e-07,0.00055511855,1.0702057e-05,1.0298753e-05,0.9994236,rock,rock,6261,/project_data_source/free_music_archive/fma_small/125/125779.mp3
0.9967861,2.3730176e-05,0.0023563108,0.00026493243,0.000102033846,0.00046691674,classical,classical,16797,/project_data_source/free_music_archive/fma_medium/065/065792.mp3
3.380484e-06,3.5976092e-07,0.00854746,6.6635066e-06,1.8630647e-07,0.9914419,rock,rock,3919,/project_data_source/free_music_archive/fma_small/087/087153.mp3
8.624207e-06,2.783141e-06,0.015872251,0.0012677104,0.00020676102,0.9826418,rock,rock,1390,/project_data_source/free_music_archive/fma_small/036/036481.mp3
1.0244132e-05,0.0034520903,0.007444195,0.0052237352,7.1274306e-05,0.9837984,rock,rock,30080,/project_data_source/free_music_archive/fma_large/018/018410.mp3
1.6560985e-05,4.2432765e-07,0.7358814,3.9961316e-05,0.00018165656,0.26388,electronic,rock,34368,/project_data_source/free_music_archive/fma_large/041/041775.mp3
1.9645834e-06,6.635979e-08,0.9972256,1.0593817e-06,1.7871665e-05,0.0027534529,electronic,electronic,13593,/project_data_source/free_music_archive/fma_medium/039/039525.mp3
9.966132e-07,5.049591e-06,0.0013165555,0.0006609078,0.0053377845,0.99267876,rock,rock,32265,/project_data_source/free_music_archive/fma_large/030/030169.mp3
0.99977285,1.0520241e-08,1.6900893e-05,2.645405e-07,5.257287e-06,0.00020472356,classical,classical,18601,/project_data_source/free_music_archive/fma_medium/081/081053.mp3
0.9971143,3.320471e-05,0.00083055336,6.615468e-06,0.0016905132,0.00032483492,classical,electronic,19851,/project_data_source/free_music_archive/fma_medium/095/095212.mp3
4.6076902e-06,0.00013327143,0.01731457,0.0020440517,0.0029390587,0.9775645,rock,rock,3948,/project_data_source/free_music_archive/fma_small/087/087490.mp3
0.0073650093,0.00131558,0.008751747,0.0002652057,0.00649575,0.97580665,rock,rock,14673,/project_data_source/free_music_archive/fma_medium/048/048805.mp3
9.15738e-05,3.8883172e-05,0.7094202,0.07997261,0.00020369189,0.21027303,electronic,electronic,23199,/project_data_source/free_music_archive/fma_medium/127/127080.mp3
0.00017949117,0.0027370334,0.6402678,0.17513978,0.01809454,0.16358133,electronic,rock,14239,/project_data_source/free_music_archive/fma_medium/045/045057.mp3
6.6483495e-05,1.4085498e-06,0.8975063,0.006356084,0.0002787788,0.095790915,electronic,electronic,23649,/project_data_source/free_music_archive/fma_medium/130/130809.mp3
0.00020014805,4.5822794e-06,0.45176306,0.0043598562,0.015496365,0.528176,rock,electronic,19682,/project_data_source/free_music_archive/fma_medium/093/093089.mp3
7.06196e-05,1.5220469e-06,0.59819764,0.37354493,3.1518255e-05,0.028153794,electronic,hiphop,10307,/project_data_source/free_music_archive/fma_medium/011/011875.mp3
3.2101157e-06,1.9131194e-05,0.009242855,7.129942e-05,4.979365e-06,0.9906585,rock,rock,19727,/project_data_source/free_music_archive/fma_medium/093/093862.mp3
2.1375995e-06,0.00022730143,0.0011632856,0.00016668119,7.9546866e-05,0.99836105,rock,rock,31857,/project_data_source/free_music_archive/fma_large/028/028762.mp3
1.6871237e-06,6.4910473e-06,0.012729482,7.629226e-05,0.00041791238,0.9867682,rock,rock,9817,/project_data_source/free_music_archive/fma_medium/007/007456.mp3
0.00022390024,2.4439096e-05,0.035256967,0.0004015457,5.8913585e-05,0.9640342,rock,electronic,19684,/project_data_source/free_music_archive/fma_medium/093/093361.mp3
5.137085e-05,9.184232e-05,0.9954247,0.0039897147,2.5903844e-06,0.00043986336,electronic,electronic,21759,/project_data_source/free_music_archive/fma_medium/115/115384.mp3
9.81857e-07,2.2868876e-09,0.9987556,0.00027068405,1.026347e-06,0.00097169157,electronic,electronic,3180,/project_data_source/free_music_archive/fma_small/071/071509.mp3
2.6038053e-05,2.6461905e-06,0.07632339,0.060316406,0.00015175823,0.86317974,rock,rock,11493,/project_data_source/free_music_archive/fma_medium/019/019719.mp3
5.3782915e-05,1.9779797e-07,0.99882215,2.0563273e-06,0.00031236492,0.00080938934,electronic,electronic,31231,/project_data_source/free_music_archive/fma_large/025/025369.mp3
3.7067698e-06,4.6000077e-05,0.016224334,0.0023739294,5.9088816e-05,0.9812929,rock,rock,21114,/project_data_source/free_music_archive/fma_medium/109/109353.mp3
2.870214e-06,2.0754212e-06,0.8374944,0.0011888286,2.400395e-05,0.16128783,electronic,electronic,17437,/project_data_source/free_music_archive/fma_medium/070/070241.mp3
1.697076e-05,1.4338879e-07,0.027185049,0.0014245679,0.0017964365,0.96957684,rock,rock,10359,/project_data_source/free_music_archive/fma_medium/012/012175.mp3
6.9655e-05,2.3468467e-06,0.8441828,0.103912085,0.0042595174,0.04757359,electronic,electronic,14062,/project_data_source/free_music_archive/fma_medium/043/043150.mp3
0.00018037116,5.0684974e-07,0.9613102,0.0048444844,0.00021462323,0.033449832,electronic,electronic,37686,/project_data_source/free_music_archive/fma_large/059/059278.mp3
4.860272e-06,0.0002823475,0.0012801138,0.0020879377,0.00036784483,0.99597687,rock,rock,20674,/project_data_source/free_music_archive/fma_medium/105/105112.mp3
4.415194e-06,1.7939875e-06,0.30640873,0.6916914,3.947499e-05,0.0018541495,hiphop,electronic,16777,/project_data_source/free_music_archive/fma_medium/065/065708.mp3
